Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185459	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185501	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	SkovsbyJulie	Skovsby, Julie	F	1978	Law and Crime
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185514	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185516	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	DF	Dansk Folkeparti	Opposition	Right	BlixtLiselott	Blixt, Liselott	F	1965	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185544	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185545	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	SkovsbyJulie	Skovsby, Julie	F	1978	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185620	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517185630	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	V	Venstre	Opposition	Centre-right	GeertsenMartin	Geertsen, Martin	M	1970	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517190042	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	BonnesenErling	Bonnesen, Erling	M	1955	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517190055	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	notMP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	AndersenKirstenNormann	Andersen, Kirsten Normann	F	1962	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517190349	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517190411	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Regular	MP	notMinister	RV	Radikale Venstre	-	Centre to centre-left	LindgreenStinus	Lindgreen, Stinus	M	1980	Health
ParlaMint-DK-en_2022-05-17-20211-M110	ParlaMint-DK_20220517190610	Hansard of the session of the Danish Parliament (Folketinget), 20211, M110 (2022-05-17), preliminary version	2022-05-17	Unicameralism	Regeringen Mette Frederiksen	20211	M110	-	-	COVID,War	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
